,year_built,residential_units,commercial_units,land_sqft,gross_sqft,total_units,sale_price,NumBldgs,NumFloors,sale_month,sale_day
53937,1915,3,0,2579,4323,3,750000,1,3,2,28
53938,1915,4,0,2500,2750,4,750000,1,2,12,29
53940,1920,1,0,1300,975,1,750000,2,2,5,23
53941,1901,2,0,2250,1672,2,750000,1,2,12,7
53942,2001,2,0,1800,1260,2,750000,1,2,10,12
53943,1901,2,0,2000,2880,2,750000,1,2,5,30
53944,1920,2,0,3038,2200,2,750000,1,2,2,16
53945,1910,2,0,2000,1440,2,750000,1,2,6,30
53946,1901,2,0,2000,2000,2,750000,1,2,6,30
53947,1910,2,0,2500,1684,2,750000,1,2,11,17
53948,1930,2,0,2375,2096,2,750000,2,2,7,11
53949,1965,2,0,2983,2000,2,750000,1,2,9,25
53950,2006,3,0,1800,2970,3,750000,1,3,9,27
53951,1920,3,0,1800,3144,3,750000,1,2,3,31
53952,1899,3,0,2667,3120,3,750000,1,2,8,24
53953,2005,3,0,2000,2940,3,750000,1,3,3,20
53954,1905,2,0,4000,1947,2,750000,2,2.5,7,27
53955,1915,2,0,2000,2000,2,750000,1,2,1,31
53956,2007,3,0,2000,3900,3,750000,1,3,8,10
53957,1925,1,0,2000,1268,1,750000,2,2,3,9
53958,1925,2,0,2400,1408,2,750000,2,2.5,7,25
53959,1930,2,1,3112,3000,3,750000,1,2,9,11
53960,1920,2,0,4000,3696,2,750000,1,2,4,4
53961,1899,2,0,2048,1200,2,750000,1,2,2,21
53962,1925,1,1,2100,1848,1,750000,2,2,1,3
53963,1925,1,0,2138,1654,1,750000,2,2,12,27
53964,1930,3,0,2500,3270,3,750000,2,2,7,18
53965,1950,2,2,4000,3986,4,750000,1,2,1,25
53968,1950,2,0,2417,1225,2,750000,1,1,2,17
53974,1925,1,0,2730,1312,1,750000,2,2,5,4
53975,1905,2,0,3100,2520,2,750000,2,2,12,31
53976,1930,1,0,1692,1328,1,750000,1,2,11,14
53977,1910,1,0,1683,1288,1,750000,1,2,8,2
53978,1950,1,0,4900,972,1,750000,2,1,6,20
53979,1899,3,0,1500,2430,3,750000,1,3,11,14
53982,1950,1,0,2233,1862,1,750000,1,1,2,14
53984,1930,2,0,2000,2080,2,750000,1,2,6,7
53985,1970,2,0,2200,3864,2,750000,1,3,7,18
53990,1950,1,0,1800,1764,1,750000,1,2,12,27
53991,1955,2,0,2000,2265,2,750000,1,3,7,14
53992,1940,2,0,2200,1578,2,750000,1,1,6,21
53993,1940,2,0,1520,1540,2,750000,1,2,2,23
53994,1910,2,0,1650,1500,2,750000,1,2,2,24
53999,1945,1,0,1800,1224,1,750000,1,2,4,10
54393,1930,2,0,2352,2112,2,749000,1,2,5,15
54396,1910,2,0,2000,1988,2,749000,1,2,6,6
54397,1930,2,0,1800,2700,2,749000,1,2,12,28
54481,1940,1,0,1649,928,1,748000,1,2,1,5
54518,1985,1,0,2046,1452,1,747000,1,2,4,12
54519,1899,2,0,1850,2220,2,747000,1,2,4,21
54556,1925,1,0,1942,1456,1,745500,1,2,9,26
54680,1925,1,0,650,804,1,745000,1,2.5,5,15
54681,1901,2,0,1480,1944,2,745000,1,3,6,30
54682,1930,1,0,1750,1122,1,745000,1,2,3,3
54686,1930,2,1,1200,3000,3,745000,1,3,11,2
54691,1930,3,0,2375,2160,3,745000,1,3,8,28
54694,1910,2,0,2033,2605,2,745000,1,2,5,31
54695,1910,2,0,1800,2048,2,745000,1,2,10,12
54696,1901,3,0,2000,2080,3,745000,1,2,6,8
54697,1960,2,0,2383,2760,2,745000,1,3,12,19
54698,1910,3,0,1670,2000,3,745000,1,2,10,18
54701,1950,1,0,4900,972,1,745000,2,1,8,4
54703,1930,1,0,2520,1312,1,745000,1,2,4,28
54704,1920,1,0,2000,1632,1,745000,1,2,1,30
54705,1960,2,0,1950,2232,2,745000,1,3,1,30
54810,1910,2,0,1600,2000,2,743322,1,2,1,17
54830,1920,1,0,1320,624,1,743295,1,1,9,29
54844,1940,1,0,1600,1592,1,743000,1,2,6,30
54851,1930,1,0,2000,1280,1,742741,2,2.5,10,26
54859,1912,3,0,2225,2200,3,742500,1,2,11,6
54883,1930,0,1,1679,1539,1,742000,1,1,1,11
54916,1910,2,0,2500,1815,2,740597,1,2,6,1
54925,1910,2,0,2552,1684,2,740250,1,2,9,28
54927,1930,1,0,1850,966,1,740145,2,2,11,30
55155,1945,2,0,1980,1993,2,740000,1,1,12,14
55156,1931,2,1,1333,1992,3,740000,1,3,4,27
55158,1925,1,0,2000,600,1,740000,1,1,6,14
55159,2001,1,0,2592,2448,1,740000,1,2,10,3
55160,1960,2,0,3360,2160,2,740000,1,2,5,10
55161,1975,3,0,3000,3468,3,740000,1,2,10,23
55162,1930,3,0,2500,1872,3,740000,1,2,11,29
55163,1910,2,0,2000,1800,2,740000,1,2,8,9
55172,1901,2,0,3500,1660,2,740000,2,2,7,21
55173,1910,3,0,2037,1400,3,740000,1,2,4,28
55174,1901,2,0,2000,2000,2,740000,1,2,7,17
55175,1910,2,0,2500,1900,2,740000,2,2,1,27
55176,1901,3,0,2250,2560,3,740000,1,2,7,25
55177,1915,6,0,2500,4500,6,740000,1,3,2,6
55178,1925,1,0,2087,1510,1,740000,2,2,4,7
55179,2004,2,0,2200,3472,2,740000,1,3,7,14
55180,1910,3,0,4000,2060,3,740000,2,2,9,15
55181,1930,4,0,2500,3400,4,740000,1,2,7,12
55185,1940,2,0,1890,1890,2,740000,2,2,8,30
55187,1925,1,0,2500,1388,1,740000,2,2,6,28
55188,1930,1,0,2000,2064,1,740000,2,2,8,17
55189,1930,1,0,2350,1535,1,740000,2,2,4,5
55192,1965,2,0,3000,2057,2,740000,1,2,12,7
55193,1940,1,0,1800,2022,1,740000,1,2,7,25
55194,1940,2,0,2200,1890,2,740000,1,1,10,6
55307,1945,1,0,2100,1320,1,739999,2,2,12,21
55336,1901,2,0,2500,2080,2,739000,1,2,8,18
55337,1920,2,0,2000,1952,2,739000,2,2,12,13
55338,1955,2,0,2658,2148,2,739000,1,1,2,2
55456,1935,1,0,2008,2352,1,738000,2,2,9,26
55457,1930,2,0,2200,1854,2,738000,1,1,1,25
55503,1930,1,0,1975,1408,1,737000,1,2,2,28
55520,1925,1,0,2000,1275,1,736450,1,2,10,25
55761,1940,1,0,1000,1160,1,735000,1,2,1,26
55768,1925,1,0,1600,1212,1,735000,1,2,3,3
55778,1920,1,0,2000,1248,1,735000,2,2,2,27
55779,1910,2,0,2000,2000,2,735000,1,2,1,5
55780,1910,2,0,2242,2080,2,735000,1,2,10,27
55781,1901,2,0,2000,1800,2,735000,1,2,12,13
55782,2005,2,0,1653,2130,2,735000,1,3,6,28
55783,1930,4,0,2750,3198,4,735000,1,2,2,17
55786,1930,1,0,1775,1785,1,735000,2,2,5,1
55787,1925,1,0,1424,1216,1,735000,1,2,7,7
55788,1950,1,0,4200,972,1,735000,1,1,9,25
55789,1960,1,0,1800,1584,1,735000,1,2,7,25
55790,1950,1,0,2200,1809,1,735000,1,1,7,27
55929,1955,1,0,1800,1818,1,733073,1,2,8,14
55947,1930,2,1,1653,3206,3,733000,1,3,7,10
55965,2010,2,0,1700,2652,2,732121,1,3,12,20
55977,2003,2,0,3000,2080,2,732000,1,2,9,29
55978,1905,2,0,1980,2772,2,732000,1,2,8,3
56281,1925,1,0,930,910,1,730000,1,2,4,10
56282,1901,1,0,2000,1400,1,730000,1,2,8,1
56283,1899,2,0,2000,2400,2,730000,1,2,7,27
56284,1931,6,0,2700,6075,6,730000,1,3,8,24
56285,1935,1,0,1750,1050,1,730000,1,2,12,27
56286,1955,1,0,3700,1251,1,730000,1,1.67,12,18
56287,1930,2,0,1800,1376,2,730000,2,2,11,21
56288,1925,2,0,2000,1408,2,730000,1,2,8,3
56291,1899,2,0,2003,2292,2,730000,1,3,4,3
56292,1901,0,2,1903,3590,2,730000,2,3,1,31
56293,1899,1,0,1950,1756,1,730000,1,2,5,26
56296,1920,5,0,2267,3160,5,730000,1,2,8,21
56297,1968,1,0,3837,2120,1,730000,1,2,11,21
56298,1910,2,0,2000,2970,2,730000,1,3,10,19
56299,1899,3,0,2925,2052,3,730000,1,2,1,17
56300,1910,3,0,1950,2964,3,730000,1,2,12,11
56303,1901,2,0,1900,1440,2,730000,1,2,5,24
56304,2001,2,0,2500,3120,2,730000,1,2,10,20
56305,1930,2,0,2383,1960,2,730000,2,2,7,12
56306,1970,2,0,3420,2250,2,730000,1,3,8,30
56307,1899,3,0,2050,2414,3,730000,1,3,6,5
56308,1901,1,0,2000,1568,1,730000,1,2,8,24
56309,1899,2,0,4000,3201,2,730000,1,2.75,3,27
56310,1915,2,0,3000,2460,2,730000,1,2.5,11,10
56311,1930,1,0,2700,1872,1,730000,2,2,7,24
56319,1993,1,0,2000,1863,1,730000,1,2,4,7
56320,1925,1,0,1950,1472,1,730000,2,2,3,1
56321,1960,1,0,2300,1836,1,730000,1,3,3,7
56323,1940,1,0,1600,1624,1,730000,1,2,1,20
56324,1945,2,0,2200,946,2,730000,1,1,7,18
56553,1935,2,0,2000,1952,2,728048,1,2,10,26
56589,1901,3,0,2500,3750,3,728000,1,3,8,29
56635,1901,2,0,2000,2925,2,727000,1,2,7,6
56650,1915,3,0,1825,2390,3,726059,1,2,2,7
56660,2010,2,0,2968,2320,2,726000,1,2,8,28
56661,1930,2,0,2240,1760,2,726000,1,2,7,17
57056,1930,1,0,1547,1428,1,725000,2,2,6,27
57057,1910,1,0,2503,1386,1,725000,2,1.5,4,6
57060,1925,1,0,1600,1122,1,725000,1,2,6,22
57065,1920,2,0,2733,2280,2,725000,1,2,11,20
57070,1910,2,0,2000,1248,2,725000,1,2,12,14
57071,1901,2,0,2375,1968,2,725000,1,2,3,8
57073,1920,2,0,2200,1692,2,725000,1,2,10,27
57074,2006,2,0,2000,2890,2,725000,1,3,12,15
57075,1901,3,0,1565,1600,3,725000,1,2,4,28
57076,1930,6,0,2500,4125,6,725000,1,3,8,28
57077,1901,2,0,3000,2120,2,725000,1,2,3,7
57079,1935,1,0,2000,1440,1,725000,1,2,6,21
57080,1935,2,0,1500,1536,2,725000,2,2.5,11,14
57081,1931,0,2,4000,2880,2,725000,1,1,7,21
57082,1935,3,0,4000,4701,3,725000,2,2,3,1
57087,1930,2,0,1800,1890,2,725000,2,2,9,12
57088,1945,2,0,2191,1864,2,725000,1,2,1,9
57089,1930,1,0,2017,1800,1,725000,1,2,10,23
57090,1925,1,0,2000,896,1,725000,2,1,12,20
57091,1930,2,0,1600,2070,2,725000,1,2,1,3
57092,1925,1,0,3675,2016,1,725000,2,2.75,8,15
57093,1901,2,0,1875,2250,2,725000,1,2,5,1
57094,1901,3,0,1875,2250,3,725000,2,2,10,31
57095,1930,2,0,2200,1809,2,725000,1,1,7,18
57096,1930,2,0,1967,2180,2,725000,1,2,1,6
57100,1935,2,0,3000,2305,2,725000,1,2,7,17
57101,1925,2,0,2467,2256,2,725000,1,2,6,2
57254,1910,3,0,2000,2952,3,724900,1,2,9,12
57259,1901,1,0,1600,2220,1,724500,1,2,9,28
57260,1920,2,0,1600,1536,2,724500,2,2,9,19
57270,1920,3,0,2000,3000,3,724000,1,2,8,7
57274,1960,2,0,3100,1778,2,723976,1,1,1,10
57297,1925,2,0,2000,1464,2,723000,2,2,1,25
57374,1910,1,0,1750,1020,1,722000,1,2,7,25
57387,1905,2,0,1900,2565,2,721600,1,2,5,8
57681,1899,1,0,1433,1377,1,720000,1,2,2,14
57682,1910,3,0,1600,4400,3,720000,1,3,10,24
57685,1899,3,1,1737,2001,4,720000,1,2,4,4
57686,1920,2,0,1700,1355,2,720000,1,2,7,10
57687,1998,1,0,2659,1616,1,720000,1,2,6,16
57688,1965,1,0,2750,1887,1,720000,1,2,8,22
57690,1940,1,0,1600,1060,1,720000,1,1,6,29
57691,2007,3,0,2000,2651,3,720000,1,3,5,24
57692,1899,4,0,1803,2838,4,720000,1,2,1,30
57693,1910,2,0,1482,2556,2,720000,1,3,10,18
57697,1899,2,0,1750,2160,2,720000,1,2,1,17
57698,1950,3,0,3789,2868,3,720000,1,2,5,10
57699,2006,2,0,1875,1972,2,720000,1,2,12,4
57700,1920,2,0,4000,1920,2,720000,2,2,9,28
57701,1930,4,0,2518,3189,4,720000,1,2,6,12
57702,1901,2,0,2600,3536,2,720000,1,2,2,16
57703,1925,1,0,2000,1326,1,720000,2,2,6,14
57704,1930,2,0,1600,1360,2,720000,1,2,7,21
57705,1930,2,0,2600,2360,2,720000,1,2,12,21
57706,1931,4,0,1993,2640,4,720000,1,2,5,1
57708,1930,1,0,2300,1320,1,720000,1,2,7,14
57714,1925,1,0,2600,1360,1,720000,1,2,12,15
57715,1930,1,0,1775,1785,1,720000,2,2,2,17
57716,1930,1,0,4000,2508,1,720000,2,2.75,5,12
57717,1910,2,0,1967,1968,2,720000,1,2,6,26
57720,1925,1,0,2475,1260,1,720000,2,2,1,18
57721,1950,2,0,2000,1876,2,720000,1,2,10,20
57849,1910,2,0,1800,1080,2,719250,1,2,12,28
57866,1998,1,0,2659,1616,1,719000,1,2,8,18
57867,2007,1,0,2548,1734,1,719000,1,2,3,13
57902,1930,2,0,2000,2460,2,718000,1,2,5,15
57903,1901,1,0,1269,1352,1,718000,1,2,1,23
57946,1925,2,0,2433,2350,2,717500,2,2,3,16
57995,1910,2,0,2200,2352,2,715900,2,2,8,25
58179,1899,2,0,2450,2240,2,715000,2,2,4,10
58186,1899,2,0,2000,1838,2,715000,1,2,4,26
58187,1899,1,0,2000,1800,1,715000,1,2,1,30
58188,1899,1,0,3075,1410,1,715000,1,2.5,3,6
58191,1930,1,0,2480,1288,1,715000,1,2,2,28
58192,1920,1,0,1950,1232,1,715000,1,2,12,18
58193,1925,1,0,2000,1320,1,715000,2,2,6,13
58196,1925,1,0,1327,978,1,715000,2,2,10,23
58296,1925,1,0,2050,1400,1,714500,2,2,8,30
58299,1930,3,0,1800,1840,3,714400,1,2,2,10
58503,1899,2,0,2050,1960,2,712000,2,2,10,31
58504,1925,1,0,2000,1352,1,712000,1,2,3,27
58843,2002,1,0,1567,1584,1,710000,1,2,8,3
58844,1920,1,0,1600,1036,1,710000,1,2,1,19
58847,1965,1,0,2717,1615,1,710000,1,2,6,12
58848,1915,2,0,4000,1290,2,710000,1,1.75,9,5
58852,2004,2,0,2005,2310,2,710000,1,3,5,19
58853,1930,4,0,2000,3200,4,710000,1,2,6,26
58854,1920,2,0,1667,2001,2,710000,1,2,10,19
58863,1910,2,0,2555,1656,2,710000,1,2,12,28
58864,1901,2,0,3000,2080,2,710000,1,2,7,21
58865,1899,2,0,2180,2040,2,710000,2,2,5,16
58867,1901,2,0,2000,2208,2,710000,1,2,8,11
58868,1920,2,0,2502,2440,2,710000,2,2,5,11
58869,1910,3,0,2015,1760,3,710000,1,2,8,17
58870,1930,1,0,2250,1824,1,710000,2,2,11,16
58877,1950,2,0,1520,1120,2,710000,1,2,11,28
58878,1930,2,0,1775,1785,2,710000,2,2,4,19
58879,1950,1,0,1600,1504,1,710000,1,2,8,22
58880,1920,1,0,2000,1261,1,710000,1,2,8,11
58881,1930,1,0,2000,1955,1,710000,2,2,10,17
58882,1940,1,0,2200,1694,1,710000,1,1,5,25
58883,1940,1,0,1530,1732,1,710000,1,2,10,30
58884,1930,2,0,2375,2793,2,710000,1,2,6,21
58885,1925,1,0,2150,1664,1,710000,2,2.5,5,9
59005,1925,1,0,3750,2400,1,709409,2,2,1,5
59107,1910,1,0,1713,1059,1,707500,1,1,6,14
59160,2005,2,0,1540,1988,2,705550,1,2,8,23
59161,1901,2,0,3350,1440,2,705500,1,2,1,17
59167,1905,2,0,2250,3420,2,705263,1,2,7,25
59292,1984,1,1,2450,1504,2,705000,1,2,6,21
59296,1901,2,0,1500,2040,2,705000,1,3,7,7
59299,1901,2,0,3000,1876,2,705000,1,2,9,26
59301,1920,1,0,2000,1300,1,705000,2,2,8,2
59302,1935,2,0,2580,1482,2,705000,2,2,1,9
59303,1915,2,0,2000,1914,2,705000,1,2.5,11,15
59304,1931,4,0,2675,3280,4,705000,1,2,8,23
59305,1925,2,0,3542,2320,2,705000,2,2.5,4,17
59306,1925,2,0,1933,1430,2,705000,2,2,6,2
59307,1940,2,0,1577,1592,2,705000,1,2,7,7
59308,1930,2,0,1750,1785,2,705000,2,2,7,19
59309,1935,1,0,2008,2352,1,705000,2,2,10,4
59310,1930,1,0,2017,1800,1,705000,1,2,1,13
59311,1959,3,0,2000,5020,3,705000,1,3,2,22
59312,1920,1,0,2000,1485,1,705000,2,2.5,8,16
59313,1940,1,0,1170,1400,1,705000,1,2,3,31
59314,1950,2,0,1867,1728,2,705000,2,2,3,27
59377,1910,2,0,1783,1666,2,704000,1,2,10,18
60388,1925,1,0,946,1044,1,700000,1,2,3,31
60389,1925,1,0,1800,1440,1,700000,1,2.5,9,5
60390,1899,1,0,2500,540,1,700000,2,1,2,7
60391,2002,1,0,1617,1632,1,700000,1,2,8,23
60395,1910,1,0,1500,986,1,700000,1,2,1,31
60396,1925,2,0,3058,2148,2,700000,2,2,6,19
60398,1998,1,0,2659,1600,1,700000,1,2,11,29
60399,1940,2,0,2000,2320,2,700000,1,2,12,21
60400,1975,3,0,3033,3430,3,700000,1,3,2,23
60401,1925,2,0,2604,2360,2,700000,1,2,1,17
60402,1940,2,0,2003,2040,2,700000,1,2,10,24
60403,1925,2,0,2003,1640,2,700000,1,2,3,22
60408,1925,3,0,2600,3420,3,700000,1,2,8,24
60415,2010,0,1,2500,600,1,700000,1,1,11,16
60416,1910,2,0,1736,1672,2,700000,1,2,2,27
60417,1910,6,0,2003,3630,6,700000,1,3,2,10
60418,1931,2,1,1600,2880,3,700000,1,3,4,26
60419,1910,2,0,2058,1334,2,700000,1,2,5,30
60420,1905,2,0,1667,1168,2,700000,1,2,6,15
60421,1925,2,0,1950,3276,2,700000,1,2,10,30
60422,1925,2,0,1600,1280,2,700000,1,2,8,7
60435,1901,3,0,1875,2052,3,700000,1,3,8,29
60440,1910,0,1,1185,1264,1,700000,1,2,6,28
60441,1910,2,0,2108,3040,2,700000,1,2,11,20
60442,1901,2,0,1600,2040,2,700000,1,2,8,21
60443,1920,2,1,2405,3340,3,700000,1,3,2,23
60445,1910,6,0,3194,6000,6,700000,1,3,11,13
60447,1901,1,0,1667,1724,1,700000,1,2.5,10,19
60448,1910,2,0,1800,1952,2,700000,1,2,7,20
60449,1910,2,0,1800,1860,2,700000,1,2,6,21
60450,1931,3,0,2200,3300,3,700000,1,2,1,31
60451,1910,3,1,3267,3180,4,700000,2,3,3,31
60452,1910,2,0,1783,1666,2,700000,1,2,4,21
60453,1901,2,0,2217,1296,2,700000,1,2,5,18
60454,1930,2,0,1900,1880,2,700000,1,2,1,4
60455,1901,2,0,1595,2120,2,700000,1,2,10,12
60456,1960,2,0,1703,1836,2,700000,1,3,3,21
60457,1988,2,0,2902,3465,2,700000,1,3,2,2
60458,1910,3,0,2002,2160,3,700000,1,2,9,28
60459,1910,3,0,2500,2520,3,700000,2,2,7,25
60460,1930,3,0,2993,3984,3,700000,2,2,8,29
60461,1930,4,0,2500,3116,4,700000,1,2,9,15
60462,1901,1,0,2835,1116,1,700000,1,2,3,13
60463,1930,2,1,2000,3120,3,700000,1,3,7,18
60464,1930,4,1,2753,4280,5,700000,1,3,11,2
60465,1910,2,0,2017,2245,2,700000,1,2,3,6
60466,1910,2,0,1900,1938,2,700000,1,2,12,22
60467,1899,3,0,2900,3960,3,700000,2,2,6,23
60468,1925,4,1,1550,3460,5,700000,1,3,1,13
60470,1910,2,0,2000,2080,2,700000,1,2,6,5
60471,1960,2,0,2317,3392,2,700000,1,2,3,24
60474,2005,1,0,1785,3012,1,700000,1,2.75,10,31
60478,1935,1,0,2450,1624,1,700000,1,2,3,22
60479,1930,2,0,1800,1890,2,700000,2,2,4,18
60480,1925,2,1,2000,2560,3,700000,1,2,8,9
60481,1930,1,0,2000,1660,1,700000,2,2,6,26
60482,1935,1,0,1453,1683,1,700000,1,2,11,17
60483,1930,2,0,2500,1680,2,700000,1,2,3,30
60484,1925,2,0,2000,1424,2,700000,2,2,7,10
60485,1925,1,0,2000,1222,1,700000,2,2.5,5,22
60486,1920,1,0,2000,1378,1,700000,1,2,8,2
60487,1920,2,0,2000,1378,2,700000,1,2,8,2
60488,1960,2,0,2683,2170,2,700000,1,2,11,15
60489,1965,3,0,2565,3232,3,700000,1,3,7,17
60490,1995,2,0,2067,1920,2,700000,1,2,9,28
60491,1899,3,0,2020,3015,3,700000,1,3,8,28
60492,1920,3,0,2000,2700,3,700000,1,3,11,14
60493,1901,2,0,3339,1892,2,700000,2,2,5,9
60494,1930,2,0,2000,1680,2,700000,2,2,2,27
60495,1945,1,0,1494,1863,1,700000,1,2,4,13
60499,1899,2,0,2096,2304,2,700000,1,2,6,14
60501,1925,1,0,2900,1662,1,700000,1,2,1,18
60502,1930,2,0,2275,1786,2,700000,1,1,3,9
60503,1915,2,0,2500,2895,2,700000,1,2.5,11,27
60504,1920,3,0,2900,2400,3,700000,2,2,7,28
60506,1920,2,0,800,1160,2,700000,1,2,2,17
60827,1925,1,0,2000,1504,1,699900,1,2,9,15
60942,1930,2,0,2500,1756,2,699000,1,2,10,4
60944,1920,2,0,2375,3840,2,699000,2,2,1,30
60945,1920,2,0,2500,2760,2,699000,2,2,10,23
60947,1930,1,0,1700,1326,1,699000,1,2,11,10
60948,1950,1,0,5000,972,1,699000,2,1,4,18
60949,1960,2,0,2483,1510,2,699000,1,2,6,21
60992,1930,1,0,2000,1440,1,698500,2,2,8,30
61015,1915,2,0,2300,1600,2,698000,1,2,1,23
61096,1920,1,0,1600,1030,1,697000,1,2,6,2
61097,1930,2,0,1700,1548,2,697000,1,2,1,10
61104,1899,2,0,1875,3152,2,696807,1,3,10,2
61122,1899,2,0,5270,2372,2,696000,1,2.5,9,4
61298,1940,1,0,1800,925,1,695000,2,1,12,22
61304,1899,2,0,1833,2430,2,695000,1,2,2,24
61305,1910,2,0,2003,2080,2,695000,1,2,5,3
61308,1920,2,0,1820,1408,2,695000,1,2,12,21
61309,2005,2,0,1759,2436,2,695000,1,2,8,30
61310,1899,3,0,2460,3000,3,695000,1,3,5,25
61311,1920,2,0,3408,1428,2,695000,2,2,4,28
61312,1930,2,0,3712,2992,2,695000,2,2,5,18
61314,1960,1,0,2600,1152,1,695000,1,2,4,28
61317,1920,2,0,2325,1232,2,695000,1,2,8,3
61415,1940,1,0,1785,1620,1,693897,1,2,10,27
61417,1901,2,0,2725,2280,2,693625,2,2,10,11
61442,1935,1,0,1800,1092,1,693000,2,2,6,16
61569,1930,1,0,2000,1280,1,690500,1,2,2,24
61821,1935,2,0,1750,1050,2,690000,1,2,5,22
61822,1975,3,0,2983,2997,3,690000,1,2,9,8
61835,1915,2,0,2000,2500,2,690000,1,2,7,18
61838,1910,2,0,2147,2208,2,690000,1,2,3,23
61839,1906,4,0,2500,3000,4,690000,1,2,1,30
61841,1925,2,0,1800,1432,2,690000,1,2,5,25
61842,1920,2,0,2400,2000,2,690000,1,2,4,26
61843,2007,3,0,1170,2160,3,690000,1,3,3,29
61844,1920,1,0,2000,1328,1,690000,2,2,10,16
61845,1945,2,0,3200,2536,2,690000,1,2,12,15
61847,1950,2,0,2000,2310,2,690000,1,2,5,9
61849,1920,1,0,2000,1386,1,690000,2,2,12,6
61850,1925,1,0,2000,2040,1,690000,1,2,1,25
61851,1920,1,0,2167,1192,1,690000,1,2,3,3
61852,1910,1,0,1530,1356,1,690000,1,2,11,2
61853,1945,2,0,1473,1848,2,690000,1,2,1,4
61855,1930,1,0,2000,1325,1,690000,2,2.5,5,19
61857,1901,3,0,3000,2282,3,690000,1,2.75,4,27
61858,1930,1,0,2000,1408,1,690000,2,2,1,27
62014,1910,2,0,2268,1672,2,689000,1,2,1,13
62050,1920,1,0,2100,1550,1,688500,2,2,11,15
62078,1901,1,0,1269,1352,1,688000,1,2,3,23
62231,1940,1,0,1600,1810,1,685300,1,2,8,24
62428,1899,2,0,1733,2079,2,685000,1,2,11,1
62429,1899,2,0,2500,1364,2,685000,1,2,5,4
62430,1899,3,0,1600,2988,3,685000,1,2,1,3
62433,1970,1,0,2717,1998,1,685000,1,2,6,22
62434,1970,2,0,1992,2375,2,685000,1,2,3,16
62435,1970,2,0,2787,1998,2,685000,1,3,1,23
62442,1905,1,0,2679,1100,1,685000,1,2,8,17
62444,1910,2,0,1900,3230,2,685000,1,3,1,26
62447,1901,2,0,2438,2560,2,685000,2,2,4,28
62448,1899,2,0,2000,2000,2,685000,1,2,1,17
62449,1915,2,0,2600,1692,2,685000,2,2,6,30
62450,1925,2,0,2500,3178,2,685000,1,2.5,7,19
62453,1925,1,0,2000,2040,1,685000,1,2,6,7
62454,1930,1,0,2000,1376,1,685000,2,2,1,19
62460,1940,1,0,1600,1365,1,685000,1,2,9,11
62461,1950,1,0,1833,1116,1,685000,2,2,4,17
62462,1945,1,0,1710,2011,1,685000,1,2,11,30
62633,1901,3,0,3250,3000,3,682720,2,3,6,7
62768,1920,2,0,2000,1928,2,681000,1,2,10,31
62778,1930,1,0,2000,1204,1,680500,2,2,11,30
63091,1910,1,0,1750,1020,1,680000,1,2,6,23
63092,1925,2,0,1600,1504,2,680000,1,2,2,7
63093,1998,1,0,2882,2625,1,680000,1,2,1,31
63094,1930,1,0,4000,1128,1,680000,2,1,4,27
63097,1930,3,0,2500,3280,3,680000,1,2,3,17
63104,1901,2,0,2375,1964,2,680000,1,2.5,8,2
63105,1910,2,0,1750,1904,2,680000,1,2,11,3
63108,2004,2,0,2500,2040,2,680000,1,2,8,29
63109,1901,2,0,1800,2352,2,680000,1,2,3,16
63110,1910,2,0,2175,2052,2,680000,2,2,12,5
63111,2006,2,0,2908,2400,2,680000,1,2,8,24
63112,1920,2,0,2000,1122,2,680000,1,2,7,25
63113,1999,2,0,4000,2160,2,680000,1,2,6,13
63114,1925,2,0,4000,1440,2,680000,1,2,8,22
63115,1910,3,0,2000,1940,3,680000,1,2,11,22
63116,1910,2,0,2000,2160,2,680000,1,2,12,5
63117,2008,2,0,2391,2511,2,680000,1,2,9,18
63118,1945,2,0,1815,2216,2,680000,1,2,12,20
63120,1920,0,1,1050,940,1,680000,1,1,7,11
63128,1935,1,0,2000,1455,1,680000,2,2,8,29
63129,1925,1,0,2100,1472,1,680000,2,2,8,25
63130,1960,1,0,2300,1836,1,680000,1,3,12,5
63132,1910,1,0,1850,1400,1,680000,1,2,7,13
63133,1940,2,0,2600,2214,2,680000,1,2,9,19
63134,1930,2,0,2138,1785,2,680000,2,2,4,21
63135,1940,2,0,2200,1578,2,680000,1,1,11,29
63333,1935,1,0,2000,1261,1,679000,1,2,5,16
63334,1930,2,0,2000,1520,2,679000,2,2,5,25
63361,1899,2,0,1800,1260,2,678345,1,2,2,6
63390,1920,2,0,3000,2440,2,678000,1,2,3,1
63397,1901,2,0,2000,3200,2,677817,1,3,10,2
63476,1910,3,0,2000,2760,3,677000,1,2,5,31
63932,1901,1,0,2058,1040,1,675000,1,2.5,5,25
63934,1975,2,0,2600,2103,2,675000,1,2,12,19
63935,1975,2,0,2475,2172,2,675000,1,2,6,30
63936,1910,2,0,4007,4564,2,675000,2,3,2,24
63937,1940,2,1,2003,3280,3,675000,1,2,8,9
63952,2001,3,0,2183,3078,3,675000,1,3,4,26
63954,1910,1,0,2000,1650,1,675000,1,2,10,5
63955,1901,2,0,2850,2056,2,675000,2,2,9,8
63956,1905,3,0,2500,2248,3,675000,1,2,2,3
63958,1920,2,0,2702,1936,2,675000,2,2,4,25
63959,1910,2,0,2250,2280,2,675000,1,2,2,23
63960,1920,2,0,1967,1482,2,675000,1,2,5,23
63961,1925,2,0,2450,2400,2,675000,1,2,11,15
